hub_id,lat,lon
481,32.82140557142857,-96.67896900000001
482,32.818378571428575,-96.68578914285715
483,32.815615625,-96.69307125
484,32.813075,-96.698156
485,32.810187625,-96.70354025
486,32.8070295,-96.707501
487,32.805534,-96.709384
488,32.800824999999996,-96.71511091666667
489,32.795871999999996,-96.72109533333334
490,32.852929333333336,-96.65216525
491,32.84780025,-96.6583835
492,32.8438833,-96.6657103
493,32.84280925,-96.66869775
494,32.841338428571426,-96.67273514285715
495,32.83477075,-96.6709995
496,32.829743,-96.67553
497,32.826692,-96.6766325
498,32.85400716666667,-96.66576816666667
499,32.783922000000004,-96.757273
500,32.825006333333334,-96.66807488888888
501,32.849163,-96.64370125
502,32.850386,-96.6658135
503,32.843908,-96.63685333333335
504,32.73380664285714,-96.68239442857143
505,32.734297600000005,-96.6921259
506,32.735785699999994,-96.7004462
507,32.73440033333333,-96.70603866666666
508,32.74748485714286,-96.64825342857144
509,32.7428625,-96.648268
510,32.736092923076924,-96.64869876923078
511,32.734362,-96.65714200000001
512,32.7341365,-96.6618465
513,32.73414,-96.6653075
514,32.734202999999994,-96.671043
515,32.74132861538462,-96.65691153846154
516,32.7341925,-96.67432199999999
517,32.6754545,-96.8827785
518,32.67995283333334,-96.88277716666666
519,32.6912225,-96.88677799999999
520,32.69128175,-96.8635925
521,32.68933375,-96.82978575
522,32.685713666666665,-96.81999766666667
523,32.6830825,-96.808617
524,32.6846845,-96.795655
525,32.690351500000006,-96.780621
